order_id,order_date,customer_id,channel,category,item_price,quantity,discount_pct,order_value,payment_method,delivery_days,customer_region,customer_tenure_days,customer_prior_orders,marketing_opt_in,export_seq,returned
ORD-101752,2025-10-19,10421,web,home,104.81,2,0,209.62,voucher,5,Scotland,2364,3,True,1828,0
ORD-101753,2025-03-21,10157,web,beauty,15.96,2,0,31.92,card,6,NI,340,0,True,484,1
ORD-101754,2025-03-08,10513,web,apparel,29.26,1,0,29.26,card,5,South,233,2,False,678,0
ORD-101755,2025-12-18,10720,web,apparel,78.4,2,0,156.8,bnpl,4,London,293,2,True,27,1
ORD-101756,2025-06-22,10312,web,beauty,21.58,1,5,20.5,bnpl,3,London,470,3,True,2009,0
ORD-101757,2025-04-22,10545,web,beauty,27.18,1,20,21.74,paypal,5,Wales,753,0,True,422,1
ORD-101758,2025-07-24,10571,web,home,24.9,1,0,24.9,bnpl,1,North,1922,0,False,282,1
ORD-101759,2025-05-21,10793,web,home,50.99,2,10,91.78,card,1,London,694,1,True,798,0
ORD-101760,2025-04-17,10507,phone,electronics,181.56,1,10,163.4,card,4,London,341,0,True,1963,0
ORD-101761,2025-05-01,10000,web,home,126.14,1,0,126.14,paypal,2,London,1707,0,True,1136,0
ORD-101762,2025-09-21,10055,web,footwear,95.01,2,20,152.02,voucher,2,Midlands,257,0,True,619,0
ORD-101763,2025-04-26,10243,web,beauty,39.11,1,0,39.11,card,3,South,1415,1,False,701,0
ORD-101764,2025-08-09,10825,web,electronics,191.31,1,5,181.74,card,4,London,1491,1,True,1146,0
ORD-101765,2025-06-11,10841,web,beauty,25.46,1,15,21.64,bnpl,1,London,1699,1,False,350,1
ORD-101766,2025-06-01,10645,web,electronics,299.0,1,10,269.1,card,3,Midlands,150,0,False,358,1
ORD-101767,2025-09-04,10795,web,electronics,77.62,1,5,73.74,paypal,1,NI,222,1,True,1648,0
ORD-101768,2025-02-16,10019,web,sports,84.75,1,0,84.75,paypal,2,North,2158,0,False,1779,0
ORD-101769,2025-07-12,10868,web,apparel,32.44,3,0,97.32,bnpl,2,Midlands,481,2,False,309,1
ORD-101770,2025-11-01,10692,web,electronics,303.45,1,0,303.45,card,7,South,1119,2,True,128,1
ORD-101771,2025-03-05,10422,web,apparel,48.43,2,5,92.02,voucher,2,NI,140,0,True,505,1
ORD-101771,2025-03-05,10422,web,apparel,48.43,2,5,92.02,voucher,2,Midlands,85,0,True,517,1
ORD-101772,2025-09-06,10941,web,footwear,96.22,3,10,259.79,voucher,2,London,1722,1,False,1602,0
ORD-101773,2025-01-09,10888,web,footwear,48.22,1,0,48.22,paypal,4,North,1164,0,True,1843,0
ORD-101774,2025-10-23,10916,web,apparel,40.56,1,0,40.56,paypal,3,London,1450,2,False,1215,0
ORD-101775,2025-04-14,11060,web,home,126.29,2,0,252.58,card,5,South,1396,2,False,1731,0
ORD-101776,2025-07-16,10372,web,footwear,67.45,1,0,67.45,paypal,7,North,2166,1,False,970,0
ORD-101777,2025-09-06,10378,web,apparel,58.24,1,20,46.59,voucher,3,London,2176,1,False,198,1
ORD-101778,2025-10-23,10761,web,apparel,29.91,4,0,119.64,card,5,London,2022,1,True,821,0
ORD-101779,2025-01-03,10047,web,home,86.29,2,0,172.58,card,6,South,2001,0,True,1851,0
ORD-101780,2025-03-02,10517,web,electronics,182.1,3,0,546.3,card,5,Wales,1327,0,True,495,0
ORD-101781,2025-05-19,10939,web,apparel,39.13,2,0,78.26,card,2,London,2040,0,True,659,0
ORD-101782,2025-09-09,10228,web,home,41.37,2,0,82.74,card,4,London,1260,1,False,1221,0
ORD-101783,2025-11-10,10840,phone,footwear,46.15,1,0,46.15,card,6,South,1205,2,False,761,0
ORD-101784,2025-09-06,10326,web,apparel,48.58,1,0,48.58,paypal,6,Scotland,1721,1,False,193,1
ORD-101785,2025-12-20,10003,web,apparel,68.42,1,0,68.42,card,7,South,1947,0,False,971,0
ORD-101786,2025-06-14,10712,web,home,82.66,1,5,78.53,card,2,London,1160,0,True,985,0
ORD-101787,2025-07-04,10323,web,sports,74.09,2,40,88.91,paypal,5,North,560,0,False,697,0
ORD-101788,2025-08-12,10252,web,home,27.44,1,0,27.44,card,2,London,681,1,False,1646,0
ORD-101789,2025-07-24,10583,web,apparel,53.7,1,0,53.7,card,9,London,1999,2,True,1625,0
ORD-101790,2025-05-25,10693,web,footwear,77.05,1,0,77.05,bnpl,4,North,497,0,False,1927,0
ORD-101790,2025-05-25,10693,web,footwear,77.05,1,0,77.05,bnpl,4,NI,461,0,False,869,0
ORD-101791,2025-07-10,10843,web,electronics,165.34,1,25,124.0,card,5,Wales,1694,0,True,305,1
ORD-101792,2025-10-12,10675,web,sports,59.66,1,0,59.66,paypal,3,London,1240,1,False,1696,0
ORD-101793,2025-10-30,10339,web,footwear,47.4,2,15,80.58,card,2,London,2073,4,True,100,0
ORD-101794,2025-02-13,10202,phone,apparel,52.86,2,20,84.58,card,2,North,1649,0,True,526,1
ORD-101795,2025-11-12,10943,web,apparel,23.44,1,5,22.27,card,2,Midlands,1386,1,False,112,1
ORD-101796,2025-06-07,10105,web,sports,31.92,3,5,90.97,bnpl,6,South,736,0,True,1162,0
ORD-101797,2025-11-20,10644,web,apparel,42.56,2,5,80.86,card,4,Midlands,1656,2,True,1249,0
ORD-101798,2025-04-08,10337,web,apparel,42.03,1,0,42.03,card,4,Wales,2093,1,True,1036,0
ORD-101799,2025-09-08,10846,web,beauty,23.78,1,25,17.84,bnpl,3,Scotland,2212,2,False,853,0
ORD-101800,2025-07-05,10472,web,beauty,38.2,2,0,76.4,paypal,2,Midlands,978,1,True,1211,0
ORD-101801,2025-06-28,10972,web,home,37.11,3,25,83.5,bnpl,4,London,749,0,True,310,0
ORD-101802,2025-09-09,10496,web,apparel,67.18,1,5,63.82,card,2,North,435,4,True,837,0
ORD-101803,2025-05-22,10937,web,footwear,110.01,1,0,110.01,paypal,2,Scotland,1442,0,False,1237,0
ORD-101804,2025-10-25,10711,web,home,97.91,1,0,97.91,card,6,London,1243,2,True,675,0
ORD-101805,2025-06-20,10324,web,footwear,87.9,1,25,65.93,paypal,5,London,1524,1,False,832,0
ORD-101806,2025-11-27,10256,web,footwear,74.1,1,0,74.1,card,2,South,1816,4,True,1452,0
ORD-101807,2025-01-04,11014,web,home,35.25,1,0,35.25,paypal,1,London,764,0,True,597,0
ORD-101808,2025-07-07,10573,web,footwear,38.79,0,20,62.06,card,4,Midlands,322,1,False,1351,0
ORD-101809,2025-04-15,10845,web,footwear,66.21,2,10,119.18,bnpl,6,Scotland,1529,0,True,449,1
ORD-101810,2025-06-01,10431,web,beauty,17.3,1,10,15.57,card,3,London,141,2,False,334,0
ORD-101811,2025-10-22,10179,web,footwear,86.72,1,10,78.05,paypal,4,Midlands,836,3,False,808,0
ORD-101812,2025-02-08,10068,web,sports,58.58,1,0,58.58,card,5,London,724,0,False,1680,0
ORD-101813,2025-10-14,10270,web,home,117.12,1,0,117.12,card,1,North,1841,2,False,1148,0
ORD-101814,2025-07-11,10759,web,beauty,24.36,2,0,48.72,paypal,4,NI,704,1,False,1685,0
ORD-101815,2025-10-16,10072,web,apparel,66.72,1,5,63.38,card,5,South,2067,2,False,1434,0
ORD-101816,2025-01-28,10447,web,apparel,72.94,1,0,72.94,paypal,2,Midlands,1219,0,True,551,1
ORD-101817,2025-11-27,10336,web,beauty,10.11,1,5,9.6,paypal,6,North,2316,1,True,1023,0
ORD-101818,2025-10-21,10576,web,sports,103.73,1,0,103.73,card,2,NI,1745,2,False,698,0
ORD-101819,2025-07-29,10118,web,electronics,228.98,1,0,228.98,bnpl,3,Midlands,623,0,True,1892,0
ORD-101820,2025-09-20,10118,web,beauty,16.03,1,0,16.03,card,2,Midlands,623,1,True,1459,0
ORD-101821,2025-01-04,10482,web,footwear,36.79,1,0,36.79,bnpl,2,North,1978,0,True,1670,0
ORD-101822,2025-02-16,11055,web,beauty,22.43,1,0,22.43,card,4,South,2154,2,False,1258,0
ORD-101823,2025-11-20,10271,web,electronics,340.0,1,0,340.0,paypal,4,London,1540,1,True,2003,0
ORD-101824,2025-04-07,10536,web,home,26.86,2,0,53.72,card,1,South,579,1,True,1999,0
ORD-101825,2025-08-15,10069,web,footwear,84.35,1,0,84.35,voucher,2,Midlands,1547,1,True,241,1
ORD-101826,2025-10-22,10561,web,footwear,71.58,2,30,100.21,card,2,Midlands,1267,2,True,1607,0
ORD-101827,2025-10-18,10201,web,sports,68.7,3,15,175.18,bnpl,5,Scotland,1849,0,True,1374,0
ORD-101828,2025-10-24,11017,web,beauty,23.99,1,0,23.99,card,3,Midlands,1514,1,False,1706,0
ORD-101829,2025-12-10,11020,web,home,67.51,1,40,40.51,voucher,4,North,1160,1,False,1193,0
ORD-101830,2025-06-14,10823,web,electronics,64.54,2,20,103.26,voucher,8,South,1200,0,True,1054,0
ORD-101831,2025-10-27,10187,web,beauty,12.6,1,10,11.34,bnpl,2,North,281,1,False,1137,0
ORD-101832,2025-09-05,10747,web,home,134.09,1,5,127.39,card,3,Midlands,2294,1,True,2000,0
ORD-101833,2025-05-13,10017,web,electronics,242.99,1,0,242.99,card,1,Wales,52,0,True,1816,0
ORD-101834,2025-03-27,11021,web,sports,71.48,2,10,128.66,card,2,London,1760,1,False,447,0
ORD-101835,2025-07-21,10936,web,apparel,28.77,3,5,81.99,card,3,NI,369,0,True,1658,0
ORD-101835,2025-07-21,10936,web,apparel,28.77,3,5,81.99,card,3,Scotland,444,0,True,822,0
ORD-101836,2025-11-06,10798,web,home,38.21,1,0,38.21,card,4,London,1610,0,True,1633,0
ORD-101836,2025-11-06,10798,web,home,38.21,1,0,38.21,card,4,Scotland,1594,0,True,1201,0
ORD-101837,2025-12-19,10860,web,sports,85.3,1,0,85.3,paypal,3,Midlands,2021,2,True,16,1
ORD-101838,2025-04-09,10523,web,electronics,181.69,1,0,181.69,paypal,2,South,2280,0,True,470,1
ORD-101838,2025-04-09,10523,web,electronics,181.69,1,0,181.69,paypal,2,Wales,2247,0,True,433,1
ORD-101839,2025-08-16,10217,web,apparel,59.57,2,0,119.14,card,2,NI,1787,0,False,949,0
ORD-101840,2025-12-07,10038,web,apparel,69.95,1,10,62.96,card,2,South,1348,2,False,60,1
ORD-101841,2025-12-20,10808,web,apparel,24.45,2,10,44.01,card,3,South,2135,1,True,1729,0
ORD-101842,2025-12-13,10925,web,apparel,72.34,1,0,72.34,card,1,North,1649,0,True,748,0
ORD-101843,2025-07-08,10306,web,home,12.88,1,0,12.88,card,1,North,2268,3,False,263,0
ORD-101844,2025-02-18,10054,web,apparel,35.57,2,10,64.03,paypal,3,South,548,0,True,530,1
ORD-101845,2025-02-18,10906,web,footwear,72.55,1,0,72.55,card,1,London,1219,0,True,1894,0
ORD-101846,2025-07-04,10249,web,electronics,140.31,2,0,280.62,card,1,Midlands,1480,1,True,1651,0
ORD-101847,2025-08-03,10192,web,apparel,72.21,3,0,216.63,card,4,Midlands,2377,1,True,1853,0
ORD-101848,2025-07-16,10853,web,apparel,68.33,1,0,68.33,card,4,Wales,765,0,False,1644,0
ORD-101849,2025-06-27,10240,phone,home,115.43,1,10,103.89,card,5,Scotland,277,1,False,1488,0
ORD-101850,2025-06-09,10584,web,apparel,29.42,1,0,29.42,card,3,South,873,0,False,347,1
ORD-101851,2025-09-16,10668,web,apparel,34.14,1,10,30.73,card,2,London,1751,0,True,1092,0
ORD-101852,2025-06-10,10007,web,electronics,264.45,1,5,251.23,voucher,4,South,777,1,True,937,0
ORD-101853,2025-07-29,10497,web,home,84.62,1,0,84.62,card,3,Scotland,2294,3,True,1365,0
ORD-101854,2025-07-12,10650,web,apparel,37.14,1,0,37.14,paypal,1,Midlands,1092,0,True,274,1
ORD-101855,2025-10-09,10995,web,apparel,50.41,2,15,85.7,card,2,South,2345,2,True,141,1
ORD-101856,2025-11-05,10573,web,apparel,53.7,2,0,107.4,paypal,1,Midlands,322,3,False,99,0
ORD-101857,2025-03-12,10409,web,home,55.22,2,5,104.92,card,5,North,2398,2,False,1563,0
ORD-101858,2025-05-11,10975,web,apparel,63.68,1,5,60.5,card,1,South,857,0,True,992,0
ORD-101859,2025-07-11,10337,web,electronics,85.35,2,0,170.7,card,2,Wales,2093,3,True,1344,0
ORD-101860,2025-02-19,10879,web,electronics,311.93,1,25,233.95,card,2,London,186,0,False,1286,0
ORD-101861,2025-03-29,10938,web,footwear,92.65,2,0,185.3,card,4,Wales,766,0,False,475,1
ORD-101862,2025-09-11,10369,web,apparel,43.01,1,0,43.01,card,3,London,453,1,True,1671,0
ORD-101863,2025-11-19,10389,web,footwear,53.89,1,0,53.89,voucher,2,Wales,1603,4,True,1347,0
ORD-101864,2025-11-17,10915,web,apparel,57.99,1,0,57.99,paypal,8,London,241,0,True,900,0
ORD-101865,2025-09-14,10513,web,home,47.6,1,0,47.6,voucher,3,South,233,4,False,1698,0
ORD-101866,2025-05-18,10836,web,footwear,38.62,1,0,38.62,card,3,Scotland,1882,1,False,1581,0
ORD-101867,2025-07-02,10265,web,apparel,69.22,1,0,69.22,bnpl,3,London,1613,0,False,314,0
ORD-101868,2025-04-25,11049,web,electronics,167.59,1,0,167.59,card,1,Wales,927,0,False,414,0
ORD-101869,2025-11-18,10555,web,footwear,81.51,1,5,77.43,card,4,Midlands,1880,1,False,1180,0
ORD-101870,2025-06-15,10056,web,beauty,13.69,1,0,13.69,bnpl,1,South,1717,1,True,1840,0
ORD-101871,2025-10-22,10737,web,beauty,38.44,2,0,76.88,card,2,South,1300,1,False,804,0
ORD-101872,2025-06-17,11044,web,sports,23.63,1,10,-21.27,card,2,Midlands,1419,1,True,754,0
ORD-101873,2025-09-13,10353,web,sports,42.86,2,30,60.0,voucher,5,South,519,1,True,1039,0
ORD-101874,2025-09-24,10059,web,sports,29.19,2,20,46.7,voucher,5,Wales,1594,1,True,1179,0
ORD-101875,2025-12-15,10476,web,apparel,63.13,1,0,63.13,card,1,Midlands,584,3,True,829,0
ORD-101876,2025-10-15,10573,web,beauty,12.52,1,0,12.52,voucher,2,Midlands,322,2,False,1684,0
ORD-101877,2025-03-21,10631,web,home,30.41,1,0,30.41,card,7,North,1743,0,False,1181,0
ORD-101878,2025-12-30,10673,phone,sports,81.93,2,20,131.09,card,5,London,2193,1,False,602,0
ORD-101879,2025-05-22,10035,web,footwear,35.13,1,0,35.13,card,1,London,2104,4,False,385,0
ORD-101880,2025-01-12,10867,web,home,104.59,2,30,146.43,card,3,Scotland,185,0,False,1588,0
ORD-101880,2025-01-12,10867,web,home,104.59,2,30,146.43,card,3,NI,106,0,False,601,0
ORD-101881,2025-02-26,10809,web,footwear,97.12,2,0,194.24,card,1,Midlands,375,1,False,1739,0
ORD-101882,2025-03-24,10418,web,apparel,49.47,2,15,84.1,paypal,3,London,459,0,True,491,1
ORD-101883,2025-02-15,10331,phone,footwear,75.64,1,0,75.64,bnpl,8,London,2094,1,True,516,1
ORD-101884,2025-07-28,10395,web,footwear,55.69,1,0,55.69,card,4,North,2250,3,False,1702,0
ORD-101885,2025-06-11,10388,web,footwear,79.62,1,0,79.62,voucher,7,South,1479,1,False,1479,0
ORD-101886,2025-04-01,10676,web,beauty,19.2,1,5,18.24,card,3,North,223,0,True,1597,0
ORD-101887,2025-05-11,10968,web,apparel,64.34,2,0,128.68,card,3,NI,1977,1,True,408,0
ORD-101888,2025-02-27,10589,web,home,75.07,2,5,142.63,card,4,Wales,1776,0,True,1172,0
ORD-101889,2025-08-23,10678,web,apparel,26.6,3,0,79.8,card,5,Midlands,507,2,True,1495,0
ORD-101890,2025-12-22,10294,web,apparel,39.25,1,0,39.25,voucher,3,Scotland,1672,1,True,1453,0
ORD-101891,2025-09-23,10700,web,beauty,17.81,1,0,17.81,bnpl,4,London,453,0,True,1084,0
ORD-101891,2025-09-23,10700,web,beauty,17.81,1,0,17.81,bnpl,4,London,470,0,True,181,0
ORD-101892,2025-08-12,10904,web,footwear,87.34,1,0,87.34,paypal,3,South,825,2,True,237,1
ORD-101893,2025-08-16,10275,web,home,96.64,3,0,289.92,card,3,Midlands,1799,1,False,903,0
ORD-101894,2025-08-17,10743,web,electronics,418.83,1,40,251.3,card,1,Scotland,1531,0,True,1714,0
ORD-101895,2025-11-01,10028,web,beauty,36.41,2,0,72.82,bnpl,4,London,185,1,False,117,1
ORD-101896,2025-02-09,10609,web,home,40.42,1,0,40.42,bnpl,3,NI,855,0,True,1871,0
ORD-101897,2025-01-27,10396,web,apparel,39.27,2,0,78.54,card,4,Midlands,1427,0,True,909,0
ORD-101898,2025-05-18,10963,web,electronics,183.52,1,0,183.52,card,3,South,1147,1,True,378,1
ORD-101899,2025-01-19,10724,web,footwear,74.36,1,40,44.62,card,1,South,1076,0,True,577,1
ORD-101900,2025-03-03,10921,web,home,85.9,1,0,85.9,card,3,London,1019,0,True,711,0
ORD-101901,2025-07-21,10052,web,electronics,131.35,1,25,98.51,card,4,North,867,1,False,261,1
ORD-101902,2025-03-21,10179,web,electronics,224.48,1,0,224.48,card,1,Midlands,836,0,False,450,0
ORD-101903,2025-03-15,10178,phone,home,122.04,2,5,231.88,card,5,Midlands,402,0,True,1429,0
ORD-101904,2025-12-17,10233,web,home,16.98,1,0,16.98,card,2,London,1109,3,True,750,0
ORD-101905,2025-04-09,10774,web,apparel,55.51,2,20,88.82,bnpl,1,London,1306,1,True,1852,0
ORD-101906,2025-08-14,10286,web,footwear,81.52,1,0,81.52,card,6,London,106,0,False,238,1
ORD-101907,2025-02-25,10707,web,apparel,42.1,1,0,42.1,paypal,2,North,792,0,False,1419,0
ORD-101908,2025-01-03,10961,web,electronics,250.07,1,30,175.05,card,4,Midlands,2114,0,True,1541,0
ORD-101909,2025-10-28,10010,web,apparel,51.42,1,20,41.14,card,3,South,1116,2,False,896,0
ORD-101910,2025-07-16,10826,web,apparel,70.3,1,0,70.3,paypal,2,NI,1010,1,True,1526,0
ORD-101911,2025-06-14,10799,web,footwear,58.39,2,5,110.94,card,2,Wales,975,1,True,634,0
ORD-101912,2025-04-18,10381,web,electronics,270.24,1,0,270.24,card,4,Wales,760,1,False,1817,0
ORD-101913,2025-05-29,11011,web,electronics,151.54,0,0,151.54,card,3,Midlands,619,1,True,1131,0
ORD-101914,2025-10-25,10904,web,beauty,20.81,1,25,15.61,bnpl,3,South,825,3,True,783,0
ORD-101915,2025-07-05,10221,web,apparel,41.56,1,0,41.56,paypal,13,NI,2181,1,False,1331,0
ORD-101916,2025-11-20,10482,web,footwear,59.4,1,0,59.4,voucher,2,North,1978,2,True,782,0
ORD-101917,2025-05-31,10990,web,home,81.03,2,0,162.06,bnpl,3,South,1021,0,True,1722,0
ORD-101918,2025-05-20,10914,web,beauty,47.83,1,15,40.66,paypal,9,South,501,0,True,382,1
ORD-101919,2025-09-12,10421,web,footwear,33.78,2,0,67.56,paypal,4,Scotland,2364,2,True,1726,0
ORD-101920,2025-11-26,10238,web,sports,97.75,1,25,73.31,card,3,NI,184,6,False,683,0
ORD-101921,2025-04-20,10849,web,apparel,59.16,1,0,59.16,voucher,2,London,475,0,True,1000,0
ORD-101922,2025-08-05,10460,web,apparel,34.85,1,0,34.85,card,2,Scotland,1883,2,True,242,0
ORD-101923,2025-03-16,10867,web,apparel,59.36,1,0,59.36,card,4,Scotland,185,1,False,1477,0
ORD-101923,2025-03-16,10867,web,apparel,59.36,1,0,59.36,card,4,NI,106,1,False,988,0
ORD-101924,2025-04-04,10416,phone,apparel,39.26,1,0,39.26,card,7,NI,905,1,False,1073,0
ORD-101925,2025-05-23,10546,web,home,72.01,2,0,144.02,bnpl,4,South,1322,2,False,339,0
ORD-101926,2025-11-26,10481,web,electronics,67.32,2,10,121.18,card,5,Midlands,2170,3,False,876,0
ORD-101927,2025-01-11,10137,web,home,39.06,4,0,156.24,card,1,North,1672,0,True,621,0
ORD-101928,2025-09-28,10486,web,footwear,43.4,1,15,36.89,bnpl,3,North,558,3,True,153,1
ORD-101929,2025-02-23,10247,web,apparel,59.56,1,20,47.65,bnpl,3,South,61,1,True,1720,0
ORD-101930,2025-04-18,10647,web,home,73.67,1,0,73.67,paypal,2,London,2278,1,True,870,0
ORD-101931,2025-01-25,10293,web,apparel,58.3,2,15,99.11,card,7,Midlands,2159,0,True,779,0
ORD-101932,2025-10-10,10966,web,beauty,23.17,3,0,69.51,card,2,Midlands,1666,2,True,1421,0
ORD-101933,2025-12-23,10237,web,home,85.62,1,0,85.62,card,1,North,1044,0,True,18,1
ORD-101934,2025-06-03,10119,web,apparel,26.24,1,0,26.24,card,3,London,1964,0,False,800,0
ORD-101935,2025-01-20,10538,web,beauty,34.81,1,0,34.81,card,6,Midlands,995,0,True,1642,0
ORD-101936,2025-11-01,10539,web,beauty,37.79,1,0,37.79,bnpl,2,Midlands,2166,1,True,1007,0
ORD-101937,2025-07-19,10324,web,home,101.63,1,15,86.39,paypal,2,London,1524,2,False,1428,0
ORD-101938,2025-03-19,10357,web,home,47.23,2,40,56.68,card,1,Midlands,1281,2,True,1124,0
ORD-101939,2025-11-05,10444,web,beauty,41.11,1,0,41.11,paypal,3,Midlands,249,2,False,959,0
ORD-101940,2025-08-25,10356,web,electronics,111.24,2,0,222.48,paypal,5,Midlands,1247,0,False,232,1
ORD-101941,2025-08-08,10034,web,electronics,258.81,1,0,258.81,card,8,NI,896,0,True,1854,0
ORD-101942,2025-02-11,10791,web,apparel,48.58,1,0,48.58,paypal,5,NI,549,2,True,540,0
ORD-101943,2025-11-27,10706,phone,electronics,240.24,4,40,576.58,paypal,5,Scotland,838,3,True,1786,0
ORD-101944,2025-03-27,11045,web,sports,41.73,1,0,41.73,card,2,London,1117,0,True,693,0
ORD-101945,2025-10-14,10782,web,electronics,305.89,1,0,305.89,paypal,2,London,1722,3,False,732,0
ORD-101946,2025-08-12,10720,web,footwear,55.11,1,25,41.33,card,2,London,293,1,True,1435,0
ORD-101947,2025-09-07,10200,web,apparel,29.08,1,10,26.17,card,1,North,784,2,False,787,0
ORD-101948,2025-03-24,10625,web,apparel,35.4,2,0,70.8,card,10,Midlands,1581,0,False,1317,0
ORD-101949,2025-01-13,10132,web,apparel,73.88,1,0,73.88,card,1,Midlands,1651,0,False,898,0
ORD-101950,2025-08-26,10776,web,apparel,45.56,2,0,91.12,card,3,North,113,0,True,1432,0
ORD-101951,2025-07-19,10729,web,home,56.4,3,5,160.74,card,2,Wales,551,0,False,276,0
ORD-101952,2025-04-25,10081,web,apparel,44.05,2,25,66.07,card,5,London,1443,0,True,435,1
ORD-101953,2025-08-01,10631,web,apparel,21.29,1,0,21.29,card,4,North,1743,1,False,904,0
ORD-101954,2025-05-24,10708,web,footwear,69.68,2,0,139.36,bnpl,9,Scotland,2271,0,False,341,0
ORD-101955,2025-11-16,10449,web,apparel,40.37,2,0,80.74,card,5,North,935,1,True,76,1
ORD-101956,2025-10-23,10470,web,apparel,36.59,3,10,98.79,card,2,South,1573,1,True,1574,0
ORD-101957,2025-09-23,10381,web,apparel,26.7,2,40,32.04,card,3,Wales,760,2,False,1203,0
ORD-101958,2025-11-10,10373,web,beauty,37.42,1,0,37.42,card,2,London,1161,2,False,1157,0
ORD-101959,2025-09-16,10570,web,apparel,59.17,2,0,118.34,card,3,Wales,583,2,True,1555,0
ORD-101960,2025-10-21,10829,web,beauty,29.34,2,15,49.88,card,2,South,2219,1,False,1814,0
ORD-101961,2025-10-16,10642,web,home,103.11,3,0,309.33,card,1,Wales,149,1,False,2023,0
ORD-101962,2025-10-02,10725,web,footwear,57.77,1,20,46.22,bnpl,3,Midlands,297,1,True,654,0
ORD-101963,2025-04-11,10277,web,apparel,62.51,1,0,62.51,bnpl,1,London,609,1,True,1334,0
ORD-101964,2025-10-10,10826,web,footwear,53.54,1,0,53.54,card,5,NI,1010,2,True,857,0
ORD-101965,2025-01-23,10346,phone,home,58.61,1,0,58.61,card,3,London,76,0,True,919,0
ORD-101966,2025-05-12,10912,web,apparel,22.98,2,0,45.96,card,6,Midlands,902,1,False,2026,0
ORD-101967,2025-12-08,10216,web,apparel,27.49,2,0,54.98,card,2,London,2274,1,False,57,1
ORD-101968,2025-02-15,10389,web,electronics,146.92,4,15,499.53,card,3,Wales,1603,1,True,1066,0
ORD-101969,2025-12-28,10060,web,home,98.34,1,0,98.34,card,3,London,361,2,True,1,0
ORD-101970,2025-09-14,10782,web,apparel,23.76,3,15,60.59,card,5,London,1722,2,False,1220,0
ORD-101971,2025-05-31,11032,web,beauty,26.42,1,25,19.82,paypal,5,Midlands,2007,1,True,650,0
ORD-101972,2025-09-03,10483,web,home,59.61,1,0,59.61,voucher,5,South,232,2,False,216,1
ORD-101973,2025-08-28,10924,web,home,47.45,1,10,42.71,paypal,1,Midlands,252,2,False,206,1
ORD-101974,2025-11-10,10811,web,home,99.73,3,0,299.19,paypal,1,Wales,549,0,True,90,0
ORD-101975,2025-06-26,10747,web,home,83.95,1,0,83.95,card,2,Midlands,2294,0,True,1476,0
ORD-101976,2025-06-21,11031,web,beauty,18.35,2,5,34.86,bnpl,2,Midlands,172,2,True,351,0
ORD-101977,2025-06-29,10975,web,electronics,178.91,2,0,357.82,card,2,South,857,3,True,306,1
ORD-101978,2025-07-17,10439,web,apparel,35.81,1,0,35.81,card,2,South,814,2,True,1325,0
ORD-101979,2025-03-28,10514,web,home,50.66,1,0,50.66,card,2,South,1498,2,True,1499,0
ORD-101980,2025-08-29,10120,web,apparel,56.63,1,10,50.97,card,5,Wales,1122,1,False,1095,0
ORD-101981,2025-12-30,10960,web,apparel,32.86,1,15,27.93,paypal,3,South,2218,1,True,1785,0
ORD-101982,2025-12-10,10916,web,footwear,68.97,1,20,55.18,card,2,London,1450,3,False,1071,0
ORD-101983,2025-03-19,10989,web,apparel,62.23,1,0,62.23,bnpl,4,South,922,0,True,1653,0
ORD-101984,2025-07-09,10511,web,apparel,56.96,2,0,113.92,card,2,North,1461,1,False,1304,0
ORD-101985,2025-06-25,10787,web,apparel,61.18,2,0,122.36,card,2,South,122,1,True,1666,0
ORD-101986,2025-02-12,10491,web,electronics,300.4,1,0,300.4,card,4,Wales,1754,1,True,1503,0
ORD-101987,2025-05-25,10355,web,apparel,57.47,1,5,54.6,card,8,South,125,0,False,1982,0
